ErrorMessage,LastUpdated,Rows,Status
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 09:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 205}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 09:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 208}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 09:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 212}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 09:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 220}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 10:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 225}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 10:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 231}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 10:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 229}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 10:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 227}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 11:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 226}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 11:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 223}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 11:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 220}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 11:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 217}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 12:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 216}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 12:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 222}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 12:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 220}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 12:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 224}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 13:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 231}",Success
