ErrorMessage,LastUpdated,Rows,Status
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 09:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1820}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 09:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1600}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 09:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1380}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 10:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1159}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 10:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1055}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 10:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 951}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 10:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 846}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 11:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 742}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 11:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 768}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 11:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 794}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 11:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 820}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 12:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 951}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 12:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 944}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 12:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 936}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 12:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 929}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 13:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 922}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 13:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 862}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 13:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 802}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 13:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 741}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 14:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 681}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 14:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 669}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 14:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 657}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 14:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 645}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 15:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 633}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 15:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 692}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 15:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 752}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 15:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 812}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 16:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 871}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 16:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 982}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 16:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1093}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 16:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1204}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 17:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1315}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 17:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1464}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 17:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1613}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 17:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1762}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 18:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1712}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 18:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1851}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 18:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 1990}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 18:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2129}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 19:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2268}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 19:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2387}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 19:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2507}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 19:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2626}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 20:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2746}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 20:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2821}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 20:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2895}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 20:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 2970}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 21:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3045}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 21:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3123}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 21:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3201}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 21:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3279}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 22:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3357}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 22:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3412}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 22:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3466}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 22:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3520}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 23:00:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3575}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 23:15:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3621}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 23:30:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3667}",Success
,02-Feb-2025 18:00:00,"{'EffectiveTime': '02-Feb-2025 23:45:00', 'FieldName': 'WIND_FCAST', 'Region': 'ALL', 'Value': 3713}",Success
