ErrorMessage,LastUpdated,Rows,Status
,02-Feb-2025 23:05:00,"{'EffectiveTime': '02-Feb-2025 23:30:00', 'FieldName': 'DEMAND_FORECAST_VALUE', 'Region': 'ALL', 'Value': 4462}",Success
